"URL","URL DEPTH","SEGMENTS","DISCOVERED","INDEXABLE","IN XML SITEMAP","GSC CLICKS","GSC CTR","GSC IMPRESSIONS","GSC POSITION","IS LINKED","INCOMING LINKS INTERNALLY","TITLE","GA ACTIVE USERS","GA AVERAGE ENGAGEMENT TIME","GA SCREEN PAGEVIEWS"
"/articles/travel-agent-help-plan-disney-vacation","2","Articles","8/8/24","Yes","No","0","0%","424","16.2","No","0","Everything AMA Travel Agents Do for Your Disney Vacation | AMA Travel","12","67","18"
"/articles/does-ama-have-travellers-cheques","2","Articles","10/23/24","Yes","No","2","0%","2,407","24.5","No","0","Does AMA Have Travellers Cheques? | AMA Travel","5","19","6"
"/articles/build-your-maui-itinerary","2","Articles","8/6/24","Yes","No","3","1%","505","20","No","0","Build the Perfect 4-Day Itinerary for Maui | AMA Travel","13","102","18"
"/articles/quick-trips-phoenix-for-families","2","Articles","8/7/24","Yes","No","4","0%","990","20.9","No","0","Take a Family Trip to Phoenix with AMA | AMA Travel","5","11","6"
"/articles/tropical-wellness-resorts","2","Articles","8/7/24","Yes","No","5","1%","492","30.8","No","0","Our Top 3 Tropical Wellness Resorts | AMA Travel","12","19","14"
"/articles/ultimate-louisiana-road-trip","2","Articles","10/23/24","Yes","No","3","1%","496","13.5","No","0","The Ultimate Louisiana Music Road Trip | AMA Travel","6","123","12"
"/articles/vacationing-in-thailand-from-1-star-to-5-star","2","Articles","10/22/24","Yes","No","2","0%","862","24.7","No","0","Exploring Thailand From 1 Star to 5 Star | AMA Travel","5","132","6"
"/articles/been-there-loved-that-cruising-norway-with-holland-america-line","2","Articles","10/22/24","Yes","No","1","0%","344","14.1","No","0","Been There, Loved That: Cruising Norway with Holland America Line","11","45","11"
"/articles/best-santa-ana-food","2","Articles","5/22/25","Yes","No","2","0%","1,612","17.9","No","0","Santa Ana Food & Drink: The Best Restaurant Dining | AMA Travel","7","7","13"
"/articles/find-your-travel-inspiration","2","Articles","10/22/24","Yes","No","0","0%","517","10.3","No","0","Where Albertans Are Dreaming of Travelling | AMA Travel","15","51","18"
"/articles/been-there-loved-that-cruising-in-tahiti","2","Articles","10/22/24","Yes","No","0","0%","222","13.6","No","0","Cruising Tahiti with Windstar Cruises | AMA Travel","13","210","34"
"/articles/build-perfect-itinerary-whistler","2","Articles","10/22/24","Yes","No","2","0%","546","13.7","No","0","Build the Perfect 4-Day Itinerary in Whistler | AMA Travel","5","12","5"
"/articles/must-eat-in-seattle","2","Articles","10/23/24","Yes","No","2","0%","1,493","24.6","No","0","Seattle Foodie Experiences You Can’t Miss | AMA Travel","7","27","8"
"/articles/quark-antarctica-trip-winner","2","Articles","10/22/24","Yes","No","5","1%","409","10.3","No","0","An Albertan’s Antarctica Trip with Quark Expeditions","7","50","9"
"/articles/destination-tokyo","2","Articles","4/16/25","Yes","No","4","1%","575","14.2","No","0","Tokyo Flights, Activities, and Destination Info | AMA Travel","8","15","11"
"/articles/what-makes-vacation-rentals-different-from-other-accommodations","2","Articles","8/8/24","Yes","No","0","0%","108","9.5","No","0","What Makes Vacation Rentals Different From Other Accommodations?","29","95","31"
"/articles/new-united-states-air-security-rules","2","Articles","8/8/24","Yes","No","0","0%","6","7.3","No","0","How Expanded U.S. Air Security Affects You | AMA Travel","26","99","29"
"/articles/snowbird-guide-rv-nevada","2","Articles","10/22/24","Yes","No","8","3%","269","17.1","No","0","A Snowbird’s Guide to RVing in Nevada | AMA Travel","12","73","13"
"/articles/things-to-do-penticton","2","Articles","5/22/25","No","No","28","1%","3,579","15","No","0","Best Things to Do in Penticton on a 3-Day Trip | AMA Travel","28","66","34"
"/articles/ultimate-southern-nevada-roadtrips","2","Articles","10/22/24","Yes","No","3","0%","778","35.4","No","0","The Ultimate Southern Nevada Road Trips | AMA Travel","6","130","6"
"/articles/waterfront-restaurants-accommodation-in-jasper","2","Articles","10/22/24","Yes","No","1","0%","389","39.9","No","0","Jasper's Amazing Waterfront Restaurants and Hotels | AMA Travel","9","15","9"
"/articles/alberta-ski-instructors-make-your-season-amazing","2","Articles","10/22/24","Yes","No","4","2%","218","14.3","No","0","These Alberta Ski Instructors Will Make Your Season Amazing | AMA Travel","6","7","8"
"/articles/traversing-oregons-food-trails","2","Articles","10/22/24","Yes","No","3","1%","357","32.3","No","0","Oregon’s Amazing Foodie Road Trips | AMA Travel","5","8","9"
"/articles/what-to-do-in-new-york","2","Articles","10/22/24","Yes","No","0","0%","262","23.1","No","0","What to Do in New York | AMA Travel","9","43","12"
"/articles/canadream-ultimate-rv-adventures","2","Articles","8/7/24","Yes","No","0","0%","1,602","20.4","No","0","CanaDream, The Ultimate RV Adventure | AMA Travel","5","181","8"
"/articles/how-to-road-trip-safely-during-covid","2","Articles","10/22/24","Yes","No","1","0%","1,202","31.8","No","0","How to Road Trip Safely During COVID | AMA Travel","4","25","5"
"/articles/insiders-guide-disneys-pandora-world-of-avatar","2","Articles","10/22/24","Yes","No","2","0%","1,081","21.5","No","0","The Impeccable Immersion of Disney’s Pandora – The World of Avatar | AMA Travel","8","21","10"
"/articles/rocky-mountaineer-rockies-to-the-red-rocks","2","Articles","8/6/24","Yes","No","1","0%","1,166","13.1","No","0","Rocky Mountaineer’s Newest Route: Rockies to the Red Rocks | AMA Travel","5","26","5"
"/articles/victoria-perfect-springtime-getaway","2","Articles","8/7/24","Yes","No","1","0%","1,031","17.1","No","0","Plan Your Spring Vacation in Victoria, B.C. | AMA Travel","4","48","5"
"/articles/4-reasons-why-alberta-loves-nashville","2","Articles","8/7/24","Yes","No","3","1%","484","16","No","0","Reasons Why Alberta Loves Nashville | AMA Travel","7","43","8"
"/articles/banff-most-instagrammable-spots-winter","2","Articles","10/22/24","Yes","No","1","0%","187","9.7","No","0","Banff’s Most Instagrammable Spots in Winter | AMA Travel","12","44","12"
"/articles/been-there-loved-that-biking-portugals-coast-exodus-travels","2","Articles","10/22/24","Yes","No","2","0%","453","30.9","No","0","Our First-Hand Look at Biking Through Portugal | AMA Travel","7","109","8"
"/articles/perfect-alberta-ski-hills","2","Articles","10/22/24","Yes","No","2","1%","168","50.2","No","0","Alberta Ski Hills Outside the Rocky Mountains | AMA Travel","5","7","12"
"/articles/top-7-music-festival-road-trips-in-western-canada","2","Articles","10/22/24","Yes","No","1","0%","707","27.6","No","0","Top 7 Music Festival Road Trips in Western Canada | AMA Travel","5","8","7"
"/articles/disneyland-resort-avengers-campus-guide","2","Articles","10/22/24","Yes","No","0","0%","1,444","32.1","No","0","A Guide to Disney’s Avengers Campus | AMA Travel","4","9","5"
"/articles/banff-and-lake-louise-winter-adventures","2","Articles","8/7/24","Yes","No","1","0%","1,672","42.1","No","0","Outdoor Winter Activities in Banff and Lake Louise | AMA Travel","6","8","6"
"/articles/things-to-do-in-anaheim","2","Articles","10/23/24","Yes","No","2","0%","5,327","15.9","No","0","Things to Do in Anaheim | AMA Travel","5","31","5"
"/articles/alberta-nhl-teams-in-vegas","2","Articles","10/23/24","Yes","No","2","0%","1,330","17.6","No","0","When Are the Flames/Oilers Playing in Vegas? | AMA Travel","8","10","8"
"/articles/best-places-to-stay-kissimmee-florida","2","Articles","10/22/24","Yes","No","1","0%","704","51.8","No","0","Our Top Accommodations in Kissimmee | AMA Travel","4","8","4"
"/articles/outdoor-activities-central-florida","2","Articles","8/13/24","Yes","No","0","0%","177","47.5","No","0","Discover Adventure: Outdoor Activities in Central Florida | AMA Travel","9","101","14"
"/articles/comparing-airline-flight-policies-during-covid","2","Articles","10/22/24","Yes","No","1","0%","379","28.5","No","0","Comparing Airline Flight Policies During COVID | AMA","12","20","16"
"/articles/jasper-wet-wildlife-adventure-tours","2","Articles","10/22/24","Yes","No","1","0%","1,382","18.4","No","0","Jasper’s Summer Water Adventures and Tours | AMA Travel","6","13","6"
"/articles/stay-and-save-anaheim","2","Articles","8/7/24","Yes","No","1","0%","1,788","46.6","No","0","Stay & Save in Anaheim: Hotels Deals and More | AMA Travel","5","22","6"
"/articles/florida-road-trip-orlando-kissimmee-to-miami","2","Articles","8/7/24","Yes","No","7","0%","1,507","23.7","No","0","Planning Your Road Trip From Orlando to Tampa | AMA Travel","5","33","6"
"/articles/how-ama-assistance-makes-a-medical-emergency-more-manageable","2","Articles","10/22/24","Yes","No","3","1%","424","10","No","0","How AMA Assistance Makes a Medical Emergency More Manageable | AMA Travel","7","73","18"
"/articles/lake-tahoe-nevada-road-trip","2","Articles","10/22/24","Yes","No","2","0%","720","19","No","0","A Perfect Weekend Road Trip to Lake Tahoe | AMA Travel","4","13","4"
"/articles/things-to-do-in-detroit","2","Articles","8/8/24","Yes","No","2","0%","722","35","No","0","Experience Detroit: Top Picks for Unforgettable Moments | AMA Travel","6","5","6"
"/articles/ways-to-save-in-tahiti","2","Articles","10/22/24","Yes","No","1","0%","628","19.3","No","0","Ways to Save in Tahiti | AMA Travel","5","31","5"
"/articles/ways-to-see-victoria","2","Articles","8/7/24","Yes","No","1","0%","231","19.4","No","0","6 Ways to See Victoria | AMA Travel","5","39","5"
"/articles/where-to-find-portugals-best-wine-and-port","2","Articles","8/6/24","Yes","No","2","0%","567","26.6","No","0","Where to Find Portugal’s Best Wine and Port","7","21","7"
"/articles/wonders-of-walt-disney-world","2","Articles","8/7/24","Yes","No","2","1%","329","5.8","No","0","The Wonders of Walt Disney World | AMA Travel","11","7","11"
"/articles/make-the-most-of-maui","2","Articles","10/22/24","Yes","No","2","1%","256","29.3","No","0","Make the Most of Maui | AMA Travel","5","18","6"
"/articles/11-things-you-need-to-know-for-your-next-european-cruise","2","Articles","10/22/24","Yes","No","3","1%","262","16","No","0","Top 11 European Cruise Words of Advice From AMA Travel Agents | AMA Travel","6","65","8"
"/articles/discover-fort-myers-florida","2","Articles","8/6/24","Yes","No","0","0%","473","25.5","No","0","Discover the Best of Fort Myers in Southwest Florida | AMA Travel","6","136","10"
"/articles/destination-auckland","2","Articles","6/12/25","Yes","No","1","0%","331","29.1","No","0","Auckland Travel Guide: Top Things to Do, Cruises, Wine Tours & More | AMA Travel","11","26","15"
"/articles/best-festivals-los-angeles","2","Articles","10/22/24","Yes","No","1","0%","1,204","24.4","No","0","All of Los Angeles’ best festivals and events for 2024 | AMA Travel","6","15","6"
"/articles/experience-more-jasper-winter-wonderland-five-activities","2","Articles","10/22/24","Yes","No","1","1%","150","43.6","No","0","Even More of the Best Winter Activities in Jasper | AMA Travel","5","9","6"
"/articles/portland-things-to-do","2","Articles","11/22/24","Yes","No","0","0%","1,327","27.4","No","0","The Things to Do and See to Experience Portland | AMA Travel","4","31","4"
"/articles/been-there-loved-that-paul-gauguin-cruise-to-tahiti","2","Articles","10/22/24","Yes","No","2","1%","195","28.2","No","0","Paul Gauguin Cruise of Tahiti | AMA Travel","6","2","7"
"/articles/quick-trips-oregon","2","Articles","8/7/24","Yes","No","0","0%","759","31.8","No","0","Things to Do and Hotel Deals in Oregon | AMA Travel","4","45","4"
"/articles/been-there-loved-that-adventures-by-disney-tour-of-san-francisco","2","Articles","10/22/24","Yes","No","3","2%","177","26.2","No","0","Been There, Loved That: Adventures by Disney San Francisco Tour","5","56","5"
"/articles/palm-springs-family-adventure","2","Articles","8/8/24","Yes","No","2","0%","545","22.4","No","0","Greater Palm Springs for the Young and the Young at Heart | AMA Travel","6","23","5"
"/articles/joie-de-vivre-uniworld-river-cruise-review","2","Articles","10/22/24","Yes","No","0","0%","490","20.7","No","0","Review: Joie De Vivre Uniworld River Cruise | AMA Travel","5","51","5"
"/articles/hidden-upcoming-florida-activities-expert","2","Articles","10/22/24","Yes","No","2","6%","36","13.4","No","0","7 Experiences Too Many Albertans Miss on a Trip to Florida | AMA Travel","no data","no data","no data"
"/articles/best-of-utah-mighty-five","2","Articles","10/22/24","Yes","No","2","0%","699","58.3","No","0","The Best of Utah’s Mighty 5® National Parks | AMA Travel","7","78","8"
"/articles/choosing-your-expedition-cruise-adventure","2","Articles","8/8/24","Yes","No","0","0%","137","10.7","No","0","Choosing Your Expedition Cruise Adventure | AMA Travel","15","79","18"
"/articles/contiki-creates-epic-vacations-top-destinations","2","Articles","10/22/24","Yes","No","0","0%","555","26.5","No","0","Contiki Brings Epic Vacations to the World’s Top Destinations | AMA Travel","13","39","16"
"/articles/food-at-disneylands-pixar-pier","2","Articles","10/22/24","Yes","No","0","0%","694","15.7","No","0","The Food of Disneyland’s New Pixar Pier | AMA Travel","4","62","4"
"/articles/france-must-try-foods","2","Articles","8/8/24","Yes","No","2","0%","1,046","15.9","No","0","Must-Try Gastronomic Experiences in France | AMA Travel","5","15","5"
"/articles/how-long-do-you-have-to-visit-the-mekong-river","2","Articles","10/22/24","Yes","No","0","0%","916","12.7","No","0","How Long Do You Have to Visit the Mekong River? | AMA Travel","5","6","5"
"/articles/mountain-golf-getaways-cranbrook-kimberley","2","Articles","10/23/24","Yes","No","1","0%","864","50.4","No","0","Mountain Golf Getaways in Cranbrook and Kimberley | AMA Travel","5","52","5"
"/articles/4-reasons-you-need-pet-travel-medical-insurance","2","Articles,Travel Insurance","10/22/24","Yes","No","0","0%","470","21.7","No","0","4 Reasons You Need Pet Travel Medical Insurance | AMA Travel","11","52","13"
"/articles/been-there-loved-that-go-solo-india","2","Articles","10/22/24","Yes","No","1","1%","135","11.3","No","0","Go Solo Tour of Southern India & Sri Lanka | AMA Travel","5","17","6"
"/articles/been-there-loved-that-uniworld-danube-river-cruise","2","Articles","10/22/24","Yes","No","2","0%","488","26.8","No","0","Been There, Loved That: Uniworld Boutique River Cruises - Danube River | AMA Travel","5","69","4"
"/articles/multitude-reasons-simply-must-travel-danube-river","2","Articles","10/22/24","Yes","No","0","0%","1,554","14.7","No","0","Why You Must Cruise Along the Danube River | AMA Travel","4","71","4"
"/articles/taste-the-mediterranean-with-a-tartine","2","Articles","10/22/24","Yes","No","0","0%","985","7","No","0","The Best Mediterranean Flavors on a Tartine | AMA Travel","4","41","5"
"/articles/top-tips-for-first-time-and-experienced-cruisers","2","Articles","8/7/24","Yes","No","2","0%","696","31.6","No","0","Top Tips For First-Time and Experienced Cruisers | AMA Travel","4","7","5"
"/articles/lake-louise-getaways","2","Articles","10/22/24","Yes","No","0","0%","199","49.2","No","0","Cozy Getaways in Lake Louise","8","22","10"
"/articles/what-makes-a-luxury-cruise","2","Articles","10/22/24","Yes","No","0","0%","579","26.5","No","0","The Wide World of Luxury Cruises | AMA Travel","no data","no data","no data"
"/articles/best-places-to-visit-europe","2","Articles","8/6/24","Yes","No","0","0%","1,225","60","No","0","Our Top Europe Destinations for 2024 | AMA Travel","7","32","7"
"/articles/been-there-loved-that-disney-costa-rica","2","Articles","10/22/24","Yes","No","1","0%","556","19.4","No","0","What it’s Like to Explore Costa Rica with Adventures by Disney! | AMA Travel","8","12","9"
"/articles/destination-dublin","2","Articles","6/12/25","Yes","No","0","0%","226","13.4","No","0","Dublin Travel Guide: Top Tips, Food & Attractions | AMA Travel","7","28","8"
"/articles/lets-plan-your-destination-wedding","2","Articles","10/22/24","Yes","No","0","0%","174","20.8","No","0","Let's Plan Your Destination Wedding | AMA Travel","4","12","7"
"/articles/been-there-loved-that-royal-caribbean-anthem-of-the-seas","2","Articles","10/22/24","Yes","No","0","0%","276","19.4","No","0","Been There Loved That: Royal Caribbean Anthem of the Seas | AMA Travel","12","23","14"
"/articles/quick-trips-vegas","2","Articles","10/22/24","Yes","No","0","0%","131","11.7","No","0","Top 11 Things to Do Vegas in 2019 | AMA Travel","10","22","9"
"/articles/active-vacations-thailand","2","Articles","8/7/24","Yes","No","0","0%","345","30","No","0","Amazing Active Vacations in Thailand | AMA Travel","6","45","6"
"/articles/cruise-train-extension","2","Articles","5/1/25","Yes","No","1","0%","520","26.1","No","0","Enhance Your Cruise: Pre- And Post-Cruise Train Extensions | AMA Travel","5","25","5"
"/articles/festivals-in-jasper","2","Articles","10/22/24","Yes","No","2","0%","733","16.4","No","0","Jasper Has Festival for Everyone in 2024 | AMA Travel","5","16","5"
"/articles/klm-fokker-spin","2","Articles","10/22/24","Yes","No","0","0%","164","14.2","No","0","Flying with KLM Royal Dutch Airlines vs the Fokker Spin","5","9","8"
"/articles/myanmar-cruise","2","Articles","10/22/24","Yes","No","3","1%","480","38","No","0","Cruise through Myanmar | AMA Travel","4","35","5"
"/articles/spain-must-try-foods","2","Articles","8/7/24","Yes","No","0","0%","468","10","No","0","Must-Try Foodie Experiences in Spain","5","25","5"
"/articles/vegas-christmas-getaway","2","Articles","8/7/24","Yes","No","1","0%","707","16","No","0","A Vegas Christmas Getaway | AMA Travel","4","12","5"
"/articles/7-reasons-albertans-love-nevada","2","Articles","10/22/24","Yes","No","1","1%","153","17.8","No","0","7 Reasons Albertans Love Nevada | AMA Travel","6","24","6"
"/articles/find-your-cruise-style","2","Articles","10/22/24","Yes","No","1","0%","249","20.4","No","0","How to Pick the Cruise for You","8","8","9"
"/articles/celebrity-all-inclusive-cruise","2","Articles","8/7/24","Yes","No","0","0%","132","76.6","No","0","Celebrity Cruise All-Inclusive Deal | AMA Travel","7","12","8"
"/articles/disneyland-pixar-pier-families","2","Articles","10/22/24","Yes","No","0","0%","664","16.9","No","0","What Kids Love About Disney's New PIxar Pier | AMA Travel","7","2","7"
"/articles/kissimmee-great-choice-florida-theme-park-destination","2","Articles","8/6/24","Yes","No","1","0%","482","27.4","No","0","Why Kissimmee is a Great Choice for Your Central Florida Theme Park Vacation| AMA Travel","4","33","4"
"/articles/the-best-foods-to-try-at-disneyland-resort","2","Articles","10/22/24","Yes","No","0","0%","407","30.5","No","0","The Top 10 Foods to Try in Disneyland | AMA Travel","6","32","8"
"/articles/things-for-kids-families-myrtle-beach","2","Articles","8/7/24","Yes","No","0","0%","311","71","No","0","Things for Kids and Families to Do in Myrtle Beach | AMA Travel","4","15","6"
"/articles/how-to-make-jerk-cuisine","2","Articles","10/22/24","Yes","No","0","0%","492","9.4","No","0","How to Cook Jamaican Jerk Cuisine| AMA Travel","7","5","7"
"/articles/food-lovers-weekend-at-jasper-park-lodge","2","Articles","10/22/24","Yes","No","0","0%","381","28.2","No","0","Jasper Park Lodge’s “A Weekend With...” Series Is a Must | AMA Travel","5","12","5"
"/articles/member-travel-stories","2","Articles,Members","10/23/24","Yes","No","1","1%","176","23.4","No","0","Our Favourite AMAzing Member Travel Stories | AMA Travel","6","20","7"
"/articles/questions-postponing-a-trip","2","Articles","10/22/24","Yes","No","1","0%","757","5","No","0","9 Questions to Ask Before Postponing Your Trip | AMA Travel","6","52","7"
"/articles/enjoy-the-sun-in-anaheim","2","Articles","8/7/24","Yes","No","0","0%","366","9.1","No","0","All the Best Ways to Soak Up the Sun in Anaheim | AMA Travel","no data","no data","no data"
"/articles/been-there-loved-that-disney-wish","2","Articles","10/22/24","Yes","No","0","0%","223","19.9","No","0","Our Travel Agent Reviews the Disney Wish Cruise Ship! | AMA Travel","no data","no data","no data"
"/articles/incredible-iceland-ama-traveller-trip-review","2","Articles","10/22/24","Yes","No","0","0%","323","20.4","No","0","Incredible Iceland: Member Trip Review | AMA Travel","8","41","10"
"/articles/the-perfect-rocky-mountain-foodie-road-trip","2","Articles","8/7/24","Yes","No","0","0%","209","51.2","No","0","The Perfect Rocky Mountain Foodie Road Trip | AMA Travel","10","45","10"
"/articles/why-take-a-guided-vacation","2","Articles","10/22/24","Yes","No","0","0%","67","37.3","No","0","Why Take a Guided Vacation? | AMA Travel","10","44","11"
"/articles/albertans-love-australias-big-things","2","Articles","10/22/24","Yes","No","0","0%","53","18.6","No","0","Albertan's Love Australia's Big Things","7","18","7"
"/articles/been-there-loved-that-the-celebrity-edge","2","Articles","10/22/24","Yes","No","0","0%","111","11.1","No","0","Been There, Loved That: Celebrity Cruises’ Edge Cruise Ship | AMA Travel","4","36","11"
"/articles/our-favourite-disney-activities","2","Articles","8/6/24","Yes","No","0","0%","225","10.8","No","0","Our Favourite Disney Activities | AMA Travel","10","9","12"
"/articles/select-days-for-annual-travel-insurance","2","Articles","4/25/25","Yes","No","0","0%","186","32.4","No","0","How to Select the Amount of Days for Your Annual Travel Insurance | AMA Travel","10","63","12"
"/articles/las-vegas-is-back","2","Articles","10/22/24","Yes","No","2","2%","107","9.6","No","0","Is Las Vegas Ready to Visit? Absolutely! | AMA Travel","6","24","6"
"/articles/tips-for-galapagos-cruise-vacation-island-tour","2","Articles","4/1/25","Yes","No","1","3%","31","70.6","No","0","Cruise Expert's Overview of Galapagos Islands Cruise Vacation | AMA Travel","5","25","16"
"/articles/top-spring-activities-jasper","2","Articles","8/7/24","Yes","No","1","0%","190","15.3","No","0","Top Spring Activities in Jasper | AMA Travel","6","90","7"
"/articles/best-pools-in-vegas","2","Articles","10/22/24","Yes","No","0","0%","425","59.8","No","0","The Best Pools in Vegas | AMA Travel","4","42","6"
"/articles/virtual-emergency-medical-assistance","2","Articles","8/7/24","Yes","No","0","0%","237","17.5","No","0","Virtual Emergency Medical Assistance is Available in Alberta | AMA Travel","9","70","9"
"/articles/best-food-to-try-in-anaheim","2","Articles","10/22/24","Yes","No","2","0%","497","20.3","No","0","Visiting Disneyland? Here’s the Best Foods to Try Outside the Parks | AMA Travel","4","70","4"
"/articles/top-5-covid-travel-questions-answered","2","Articles","8/7/24","Yes","No","0","0%","104","14.8","No","0","Your Top 5 COVID Travel Questions Answered | AMA Travel","no data","no data","no data"
"/articles/expert-tips-for-your-destination-wedding","2","Articles","10/22/24","Yes","No","0","0%","87","13.2","No","0","10 Expert Tips for Planning a Tropical Destination Wedding| AMA Travel","5","16","5"
"/articles/easing-covid-means-comeback-for-cruising","2","Articles","8/7/24","Yes","No","1","0%","622","30.9","No","0","Easing COVID Restrictions Means a Comeback for Cruising | AMA Travel","no data","no data","no data"
"/articles/incredible-tours-in-utah","2","Articles","8/8/24","Yes","No","0","0%","399","17.8","No","0","Our Favourite Incredible Tours in Utah | AMA Travel","no data","no data","no data"
"/articles/pumpkin-spice-treats-for-alberta-trips","2","Articles","10/22/24","Yes","No","1","1%","109","15.7","No","0","Pumpkin Spice Treats for Alberta Trips","7","12","9"
"/articles/spain-road-trip-guide","2","Articles","11/10/24","Yes","No","0","0%","470","14","No","0","Your Guide to Road Tripping Spain | AMA Travel","4","12","4"
"/articles/utah-north-ski-resorts-south-road-trips","2","Articles","1/21/25","Yes","No","0","0%","255","33.4","No","0","Utah North to South Road Trip for Snow Sports and National Parks | AMA Travel","no data","no data","no data"
"/articles/utah-north-south-road-trip","2","Articles","1/29/25","Yes","No","0","0%","470","26.5","No","0","Even More Ways to Experience North and South Utah on a Road Trip | AMA Travel","4","36","4"
"/articles/avoid-destination-wedding-disasters","2","Articles","10/22/24","Yes","No","1","1%","111","16.1","No","0","How to Avoid Destination Wedding Disasters | AMA Travel","no data","no data","no data"
"/articles/how-to-have-an-active-vacation-in-new-zealand","2","Articles","8/7/24","Yes","No","0","0%","89","30.4","No","0","How to Have an Active Vacation in New Zealand | AMA Travel","9","75","10"
"/articles/christmas-in-st-croix","2","Articles","8/7/24","Yes","No","3","3%","117","14.2","No","0","Christmas in St. Croix | AMA Travel","4","43","4"
"/articles/florida-sites-worth-extending-trip-for","2","Articles","8/8/24","Yes","No","0","0%","137","17.9","No","0","Florida Sites That Are Worth Extending Your Trip For | AMA Travel","4","18","10"
"/articles/less-considered-reasons-to-visit-banff","2","Articles","10/22/24","Yes","No","0","0%","75","13.6","No","0","Less Considered Reasons to Visit Banff | AMA Travel","6","17","7"
"/articles/cruises-for-couples-the-ultimate-getaway","2","Articles","10/22/24","Yes","No","0","0%","307","30.9","No","0","AMA Travel’s Best Cruises for Couples","8","48","10"
"/articles/have-the-perfect-workation","2","Articles","10/22/24","Yes","No","1","1%","144","22.5","No","0","How to Plan the Perfect Workation | AMA Travel","4","36","4"
"/articles/top-5-places-to-visit-for-canada-day","2","Articles","10/23/24","Yes","No","0","0%","204","29.2","No","0","Top 5 Places to Visit for Canada Day | AMA Travel","4","18","9"
"/articles/finding-zen-in-banff-and-lake-louise","2","Articles","10/22/24","Yes","No","2","2%","124","22.7","No","0","5 Steps to Finding Your Zen in Banff and Lake Louise | AMA Travel","6","115","7"
"/articles/ocean-cruise-vs-all-inclusive-resort","2","Articles","10/22/24","Yes","No","0","0%","129","22.4","No","0","Cruises vs All-Inclusive Resorts: Which one to choose? | AMA Travel","6","98","7"
"/articles/summer-adventures-in-banff-lake-louise","2","Articles","10/22/24","Yes","No","0","0%","60","25.4","No","0","2022’s Top 3 Summer Tours in Banff and Lake Louise | AMA Travel","4","21","5"
"/articles/what-you-need-to-return-to-canada-during-covid","2","Articles","10/22/24","Yes","No","0","0%","480","34.7","No","0","What You Need to Return to Canada During COVID | AMA Travel","no data","no data","no data"
"/articles/been-there-loved-that-amawaterways-mekong-river-cruise","2","Articles","10/22/24","Yes","No","2","4%","55","9.2","No","0","Been There, Loved That: AmaWaterways Mekong River Cruise","no data","no data","no data"
"/articles/been-there-loved-that-oceanias-rome-to-monaco-cruise","2","Articles","8/7/24","Yes","No","0","0%","245","12.8","No","0","Oceania Cruise Experience: Rome to Monaco","4","83","5"
"/articles/entry-to-usa-during-covid","2","Articles","8/7/24","Yes","No","0","0%","129","18.4","No","0","How to Get Into the US During COVID | AMA Travel","no data","no data","no data"
"/articles/how-to-get-covid-test-in-destination","2","Articles","10/22/24","Yes","No","0","0%","55","41.6","No","0","How to Find a COVID Test in Your Destination | AMA Travel","no data","no data","no data"
"/articles/travel-tips-for-a-smooth-sailing","2","Articles","8/7/24","Yes","No","0","0%","44","13.5","No","0","Travel Tips For A Smooth Sailing | AMA Travel","7","26","7"
"/articles/best-self-care-in-jasper","2","Articles","10/22/24","Yes","No","0","0%","43","29.9","No","0","6 Steps to the Best Self Care in Jasper | AMA Travel","4","110","5"
"/articles/destination-venice","2","Articles","6/12/25","Yes","No","0","0%","91","26","No","0","Venice Flights, Activities, and Destination Info","6","5","6"
"/articles/the-disneyland-survival-backpack-checklist","2","Articles","10/22/24","Yes","No","0","0%","67","17.4","No","0","The Disneyland Survival Backpack Checklist | AMA Travel","6","9","8"
"/articles/been-there-loved-that-delta-air-lines-flights-to-seattle","2","Articles","10/22/24","Yes","No","0","0%","132","33.2","No","0","Been There, Loved That: Delta Air Line’s Flights to Seattle | AMA Travel","4","22","4"
"/articles/california-foodie-road-trip","2","Articles","10/22/24","Yes","No","0","0%","563","8.3","No","0","California Foodie Road Trip | AMA Travel","4","31","5"
"/articles/cruising-the-rhine-near-christmastime","2","Articles","8/7/24","Yes","No","1","2%","40","19.8","No","0","Cruising the Rhine Near Christmastime | AMA Travel","6","24","9"
"/articles/magical-christmas-at-disney-parks","2","Articles","8/7/24","Yes","No","0","0%","132","18.5","No","0","A Magical Christmas at Disney Parks | AMA Travel","7","22","8"
"/articles/quick-trips-winter-fun-in-phoenix","2","Articles","8/7/24","Yes","No","1","0%","253","21.8","No","0","Best Phoenix Trip Ideas From AMA | AMA Travel","no data","no data","no data"
"/articles/disneylands-pixar-pier-exclusive-tour","2","Articles","8/7/24","Yes","No","0","0%","22","30","No","0","Disneyland’s Pixar Pier Exclusive Tour | AMA Travel","4","23","4"
"/articles/why-book-your-celebration-with-ama-travel","2","Articles","8/7/24","Yes","No","0","0%","76","30.6","No","0","Why Book Your Celebration With AMA Travel?","no data","no data","no data"
"/articles/7-islands-travel-contest-winners","2","Articles","8/7/24","Yes","No","1","2%","54","12","No","0","7 Islands Contest Winners | AMA Travel","4","47","4"
"/articles/epic-arizona-six-adventures","2","Articles","10/22/24","Yes","No","0","0%","42","34.7","No","0","Six of the Most Epic and Unique Arizona Adventures | AMA Travel","6","49","6"
"/articles/things-to-do-victoria-fall","2","Articles","9/16/25","No","No","no data","no data","no data","no data","No","0","Things to Do in Victoria BC This Fall | AMA Travel","546","69","667"
